LSOA11CD,Borough,All categories: Age,Age under 1,Age 1,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 22,Age 23,Age 24,Age 25,Age 26,Age 27,Age 28,Age 29,Age 30,Age 31,Age 32,Age 33,Age 34,Age 35,Age 36,Age 37,Age 38,Age 39,Age 40,Age 41,Age 42,Age 43,Age 44,Age 45,Age 46,Age 47,Age 48,Age 49,Age 50,Age 51,Age 52,Age 53,Age 54,Age 55,Age 56,Age 57,Age 58,Age 59,Age 60,Age 61,Age 62,Age 63,Age 64,Age 65,Age 66,Age 67,Age 68,Age 69,Age 70,Age 71,Age 72,Age 73,Age 74,Age 75,Age 76,Age 77,Age 78,Age 79,Age 80,Age 81,Age 82,Age 83,Age 84,Age 85,Age 86,Age 87,Age 88,Age 89,Age 90,Age 91,Age 92,Age 93,Age 94,Age 95,Age 96,Age 97,Age 98,Age 99,Age 100 and over
E01004053,Southwark ,1836,39.0,21.0,19.0,18.0,14.0,8.0,11.0,7.0,10.0,6.0,6.0,8.0,5.0,5.0,6.0,8.0,5.0,9.0,13.0,11.0,31.0,17.0,34.0,41.0,37.0,57.0,64.0,59.0,85.0,74.0,77.0,80.0,74.0,56.0,59.0,57.0,50.0,47.0,33.0,41.0,42.0,29.0,18.0,20.0,24.0,14.0,15.0,18.0,22.0,29.0,28.0,14.0,21.0,18.0,16.0,16.0,17.0,15.0,14.0,6.0,11.0,9.0,8.0,12.0,5.0,13.0,8.0,5.0,3.0,10.0,4.0,5.0,2.0,7.0,5.0,2.0,5.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004054,Southwark ,1656,26.0,25.0,13.0,20.0,15.0,12.0,9.0,7.0,7.0,8.0,5.0,5.0,7.0,8.0,5.0,7.0,3.0,6.0,4.0,7.0,12.0,14.0,22.0,53.0,44.0,55.0,53.0,78.0,65.0,68.0,65.0,92.0,71.0,66.0,56.0,46.0,59.0,30.0,34.0,28.0,29.0,29.0,29.0,18.0,24.0,23.0,17.0,11.0,18.0,13.0,12.0,17.0,15.0,12.0,10.0,15.0,10.0,8.0,11.0,7.0,14.0,14.0,12.0,8.0,10.0,3.0,7.0,11.0,3.0,3.0,3.0,4.0,1.0,7.0,1.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004055,Southwark ,1291,16.0,26.0,12.0,19.0,10.0,20.0,13.0,10.0,8.0,13.0,17.0,17.0,15.0,18.0,15.0,19.0,17.0,8.0,17.0,17.0,17.0,15.0,13.0,27.0,19.0,19.0,31.0,16.0,19.0,28.0,28.0,27.0,26.0,14.0,25.0,24.0,17.0,16.0,12.0,20.0,8.0,11.0,12.0,23.0,16.0,26.0,13.0,13.0,23.0,14.0,14.0,20.0,17.0,21.0,15.0,19.0,19.0,22.0,13.0,22.0,19.0,14.0,10.0,18.0,23.0,6.0,12.0,8.0,11.0,9.0,6.0,8.0,8.0,7.0,6.0,8.0,3.0,8.0,4.0,1.0,5.0,3.0,10.0,6.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004056,Southwark ,2065,34.0,21.0,21.0,19.0,18.0,9.0,12.0,17.0,18.0,8.0,9.0,16.0,10.0,15.0,12.0,10.0,27.0,20.0,26.0,19.0,32.0,44.0,43.0,54.0,68.0,67.0,72.0,90.0,68.0,79.0,76.0,67.0,65.0,58.0,58.0,31.0,32.0,43.0,42.0,30.0,20.0,32.0,29.0,26.0,33.0,28.0,20.0,24.0,18.0,19.0,22.0,19.0,25.0,24.0,20.0,19.0,14.0,14.0,12.0,12.0,6.0,10.0,8.0,8.0,9.0,3.0,9.0,8.0,8.0,2.0,4.0,8.0,9.0,10.0,9.0,6.0,3.0,7.0,4.0,8.0,6.0,5.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004057,Southwark ,1500,16.0,21.0,13.0,14.0,16.0,14.0,10.0,12.0,11.0,13.0,13.0,14.0,14.0,16.0,11.0,15.0,8.0,19.0,12.0,7.0,16.0,21.0,34.0,31.0,34.0,31.0,65.0,46.0,53.0,42.0,55.0,35.0,56.0,36.0,22.0,31.0,27.0,24.0,17.0,20.0,27.0,18.0,21.0,18.0,21.0,22.0,28.0,21.0,16.0,24.0,21.0,22.0,20.0,17.0,29.0,22.0,17.0,19.0,16.0,6.0,10.0,6.0,12.0,14.0,8.0,5.0,8.0,11.0,5.0,5.0,6.0,3.0,4.0,5.0,4.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004058,Southwark ,1699,28.0,25.0,13.0,13.0,4.0,6.0,3.0,3.0,2.0,4.0,6.0,6.0,0.0,0.0,3.0,2.0,6.0,0.0,7.0,7.0,9.0,20.0,27.0,46.0,56.0,66.0,82.0,82.0,89.0,100.0,76.0,85.0,71.0,53.0,54.0,63.0,50.0,50.0,39.0,26.0,39.0,21.0,22.0,23.0,21.0,22.0,17.0,19.0,14.0,23.0,12.0,14.0,10.0,12.0,10.0,13.0,10.0,7.0,5.0,6.0,12.0,12.0,10.0,9.0,16.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004059,Southwark ,1487,16.0,14.0,11.0,10.0,0.0,2.0,5.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,3.0,11.0,21.0,31.0,52.0,68.0,89.0,82.0,85.0,99.0,84.0,84.0,66.0,63.0,59.0,48.0,31.0,42.0,39.0,23.0,27.0,26.0,13.0,15.0,12.0,13.0,8.0,12.0,14.0,17.0,11.0,5.0,14.0,13.0,6.0,12.0,6.0,9.0,10.0,7.0,4.0,4.0,7.0,7.0,5.0,8.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004060,Southwark ,1901,26.0,18.0,26.0,24.0,19.0,28.0,17.0,18.0,20.0,21.0,20.0,24.0,23.0,21.0,24.0,17.0,15.0,15.0,17.0,29.0,23.0,33.0,28.0,43.0,44.0,62.0,51.0,55.0,76.0,53.0,59.0,63.0,53.0,28.0,29.0,41.0,30.0,20.0,38.0,21.0,21.0,20.0,22.0,28.0,27.0,21.0,19.0,23.0,27.0,22.0,13.0,17.0,11.0,21.0,15.0,13.0,16.0,8.0,12.0,21.0,22.0,6.0,10.0,11.0,12.0,5.0,5.0,10.0,6.0,12.0,7.0,6.0,7.0,6.0,6.0,8.0,5.0,7.0,11.0,14.0,11.0,2.0,6.0,4.0,6.0,2.0,3.0,4.0,10.0,1.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0
E01004061,Southwark ,1750,25.0,22.0,18.0,19.0,25.0,9.0,15.0,9.0,19.0,11.0,12.0,14.0,16.0,13.0,16.0,17.0,17.0,19.0,5.0,18.0,16.0,18.0,30.0,34.0,40.0,50.0,49.0,42.0,26.0,34.0,40.0,64.0,39.0,45.0,35.0,37.0,38.0,39.0,47.0,44.0,48.0,27.0,29.0,41.0,30.0,24.0,24.0,27.0,22.0,20.0,25.0,19.0,13.0,23.0,25.0,17.0,13.0,8.0,18.0,10.0,14.0,12.0,18.0,12.0,11.0,4.0,4.0,9.0,9.0,8.0,6.0,9.0,7.0,9.0,7.0,7.0,4.0,5.0,9.0,9.0,5.0,7.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004062,Southwark ,1985,45.0,60.0,23.0,41.0,36.0,27.0,30.0,21.0,17.0,15.0,15.0,14.0,26.0,10.0,16.0,21.0,15.0,11.0,13.0,17.0,23.0,24.0,15.0,32.0,28.0,49.0,53.0,61.0,49.0,43.0,58.0,58.0,60.0,44.0,47.0,44.0,36.0,35.0,36.0,37.0,27.0,30.0,34.0,32.0,46.0,31.0,30.0,24.0,17.0,27.0,14.0,15.0,14.0,15.0,15.0,16.0,13.0,4.0,14.0,7.0,5.0,15.0,9.0,14.0,11.0,10.0,8.0,4.0,10.0,9.0,8.0,15.0,9.0,7.0,7.0,9.0,8.0,12.0,9.0,11.0,6.0,6.0,6.0,5.0,8.0,4.0,3.0,3.0,8.0,4.0,2.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
E01004063,Southwark ,1959,42.0,31.0,27.0,19.0,17.0,23.0,20.0,14.0,21.0,11.0,6.0,13.0,10.0,8.0,9.0,13.0,7.0,14.0,13.0,22.0,18.0,29.0,36.0,29.0,38.0,50.0,38.0,36.0,38.0,61.0,59.0,57.0,48.0,52.0,45.0,58.0,45.0,53.0,49.0,31.0,38.0,30.0,34.0,29.0,38.0,24.0,27.0,28.0,29.0,33.0,17.0,19.0,24.0,23.0,18.0,16.0,20.0,12.0,14.0,10.0,15.0,12.0,11.0,16.0,16.0,16.0,7.0,11.0,16.0,7.0,7.0,8.0,10.0,3.0,6.0,5.0,11.0,4.0,13.0,8.0,6.0,10.0,6.0,5.0,5.0,2.0,9.0,6.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
E01004064,Southwark ,1975,39.0,38.0,38.0,32.0,35.0,41.0,19.0,30.0,36.0,23.0,21.0,25.0,18.0,19.0,26.0,22.0,14.0,20.0,28.0,16.0,28.0,24.0,22.0,34.0,32.0,39.0,33.0,35.0,50.0,44.0,54.0,37.0,39.0,43.0,48.0,35.0,38.0,35.0,29.0,19.0,29.0,26.0,35.0,28.0,33.0,33.0,27.0,27.0,33.0,19.0,34.0,17.0,25.0,15.0,15.0,27.0,11.0,15.0,13.0,11.0,8.0,13.0,9.0,19.0,10.0,15.0,12.0,9.0,10.0,8.0,8.0,18.0,9.0,6.0,13.0,12.0,3.0,3.0,5.0,4.0,8.0,4.0,6.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
E01004065,Southwark ,1525,39.0,29.0,19.0,24.0,14.0,15.0,17.0,18.0,16.0,17.0,11.0,10.0,12.0,12.0,16.0,8.0,20.0,12.0,10.0,7.0,3.0,14.0,15.0,19.0,23.0,34.0,29.0,38.0,26.0,37.0,57.0,61.0,47.0,54.0,30.0,43.0,48.0,33.0,31.0,32.0,35.0,19.0,24.0,21.0,21.0,35.0,17.0,26.0,20.0,13.0,21.0,20.0,13.0,18.0,15.0,12.0,9.0,8.0,9.0,5.0,12.0,12.0,7.0,5.0,12.0,5.0,4.0,6.0,10.0,9.0,2.0,6.0,9.0,7.0,8.0,10.0,1.0,5.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01004066,Southwark ,2159,43.0,41.0,40.0,44.0,42.0,44.0,35.0,19.0,24.0,37.0,20.0,14.0,21.0,13.0,25.0,35.0,23.0,27.0,20.0,24.0,31.0,39.0,45.0,51.0,40.0,40.0,42.0,40.0,37.0,51.0,31.0,41.0,59.0,39.0,38.0,36.0,32.0,44.0,32.0,42.0,53.0,21.0,30.0,34.0,22.0,41.0,43.0,23.0,37.0,24.0,36.0,33.0,22.0,36.0,25.0,19.0,14.0,11.0,18.0,8.0,22.0,19.0,21.0,9.0,15.0,11.0,5.0,10.0,12.0,4.0,8.0,6.0,6.0,7.0,7.0,5.0,3.0,2.0,6.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
E01004067,Southwark ,2165,41.0,41.0,32.0,44.0,40.0,23.0,34.0,26.0,23.0,19.0,21.0,25.0,24.0,11.0,25.0,22.0,24.0,25.0,28.0,27.0,27.0,33.0,40.0,33.0,49.0,33.0,34.0,36.0,56.0,46.0,36.0,33.0,46.0,49.0,44.0,31.0,41.0,42.0,47.0,31.0,36.0,39.0,54.0,56.0,46.0,33.0,25.0,39.0,37.0,27.0,33.0,30.0,22.0,23.0,28.0,13.0,15.0,13.0,17.0,24.0,3.0,12.0,21.0,9.0,9.0,7.0,9.0,7.0,12.0,10.0,11.0,12.0,7.0,5.0,6.0,7.0,12.0,8.0,3.0,2.0,10.0,6.0,5.0,4.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01004068,Southwark ,2047,39.0,34.0,38.0,23.0,27.0,28.0,22.0,39.0,19.0,32.0,23.0,26.0,24.0,21.0,25.0,20.0,30.0,25.0,28.0,28.0,24.0,16.0,25.0,28.0,36.0,30.0,30.0,20.0,38.0,24.0,35.0,44.0,31.0,41.0,28.0,31.0,40.0,34.0,32.0,36.0,51.0,30.0,25.0,25.0,28.0,38.0,28.0,29.0,27.0,25.0,21.0,23.0,18.0,21.0,24.0,18.0,17.0,12.0,15.0,11.0,16.0,9.0,17.0,18.0,22.0,11.0,22.0,13.0,24.0,14.0,9.0,13.0,17.0,16.0,11.0,10.0,10.0,9.0,12.0,8.0,12.0,13.0,8.0,6.0,7.0,9.0,8.0,7.0,5.0,10.0,3.0,8.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
E01004069,Southwark ,1437,18.0,25.0,17.0,15.0,29.0,23.0,22.0,20.0,15.0,23.0,13.0,23.0,32.0,27.0,25.0,43.0,30.0,21.0,17.0,13.0,6.0,7.0,6.0,14.0,11.0,7.0,12.0,18.0,21.0,15.0,7.0,12.0,14.0,8.0,14.0,20.0,24.0,26.0,27.0,20.0,19.0,21.0,18.0,21.0,26.0,33.0,28.0,24.0,24.0,25.0,26.0,16.0,22.0,18.0,8.0,20.0,17.0,16.0,24.0,12.0,12.0,19.0,23.0,22.0,20.0,22.0,13.0,12.0,11.0,10.0,9.0,9.0,5.0,6.0,8.0,4.0,10.0,6.0,6.0,2.0,3.0,8.0,5.0,10.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004070,Southwark ,1985,33.0,35.0,25.0,27.0,31.0,26.0,31.0,27.0,23.0,23.0,22.0,26.0,23.0,30.0,17.0,25.0,21.0,28.0,25.0,14.0,16.0,12.0,8.0,18.0,19.0,27.0,37.0,35.0,31.0,26.0,39.0,38.0,34.0,44.0,33.0,37.0,30.0,35.0,37.0,39.0,28.0,26.0,27.0,35.0,31.0,36.0,36.0,44.0,30.0,31.0,40.0,30.0,34.0,30.0,26.0,27.0,15.0,16.0,20.0,16.0,15.0,17.0,16.0,18.0,15.0,11.0,8.0,13.0,5.0,11.0,8.0,13.0,11.0,10.0,6.0,9.0,9.0,8.0,8.0,8.0,12.0,8.0,9.0,9.0,6.0,5.0,5.0,7.0,5.0,7.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004071,Southwark ,1579,35.0,21.0,17.0,16.0,23.0,16.0,22.0,18.0,22.0,18.0,22.0,16.0,22.0,16.0,16.0,11.0,16.0,18.0,17.0,13.0,7.0,10.0,17.0,16.0,12.0,18.0,32.0,44.0,30.0,45.0,37.0,32.0,45.0,34.0,34.0,31.0,22.0,39.0,28.0,32.0,34.0,26.0,26.0,22.0,25.0,35.0,25.0,23.0,22.0,21.0,26.0,20.0,16.0,15.0,22.0,10.0,13.0,15.0,9.0,17.0,9.0,11.0,9.0,10.0,12.0,6.0,13.0,9.0,12.0,14.0,7.0,7.0,17.0,6.0,5.0,14.0,5.0,8.0,10.0,4.0,2.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004072,Southwark ,1738,22.0,20.0,27.0,33.0,22.0,29.0,22.0,28.0,28.0,25.0,35.0,24.0,31.0,20.0,21.0,16.0,25.0,17.0,22.0,16.0,16.0,14.0,19.0,17.0,26.0,18.0,8.0,15.0,18.0,23.0,34.0,41.0,35.0,27.0,23.0,21.0,30.0,37.0,25.0,18.0,23.0,24.0,32.0,37.0,29.0,45.0,37.0,39.0,24.0,29.0,36.0,26.0,33.0,23.0,24.0,22.0,27.0,25.0,18.0,18.0,10.0,6.0,18.0,13.0,14.0,19.0,10.0,11.0,9.0,8.0,8.0,9.0,7.0,10.0,9.0,0.0,7.0,4.0,6.0,2.0,5.0,3.0,7.0,10.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004073,Southwark ,1931,38.0,38.0,34.0,31.0,48.0,23.0,35.0,18.0,23.0,20.0,22.0,26.0,24.0,27.0,21.0,22.0,14.0,25.0,14.0,6.0,8.0,4.0,10.0,19.0,17.0,21.0,26.0,28.0,42.0,40.0,37.0,36.0,38.0,43.0,39.0,41.0,48.0,50.0,40.0,53.0,40.0,38.0,24.0,34.0,21.0,27.0,26.0,48.0,34.0,25.0,28.0,29.0,21.0,20.0,19.0,22.0,9.0,24.0,17.0,21.0,18.0,20.0,21.0,10.0,9.0,7.0,9.0,6.0,9.0,12.0,11.0,8.0,8.0,5.0,5.0,9.0,5.0,4.0,9.0,9.0,11.0,12.0,6.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0
E01004074,Southwark ,1883,23.0,42.0,34.0,22.0,39.0,24.0,30.0,31.0,27.0,38.0,22.0,42.0,22.0,24.0,28.0,33.0,29.0,29.0,17.0,11.0,14.0,8.0,19.0,20.0,15.0,20.0,32.0,24.0,25.0,20.0,33.0,29.0,12.0,22.0,23.0,39.0,34.0,31.0,26.0,35.0,36.0,35.0,29.0,26.0,32.0,34.0,35.0,33.0,35.0,33.0,29.0,25.0,25.0,24.0,21.0,20.0,19.0,18.0,17.0,19.0,18.0,13.0,10.0,15.0,15.0,13.0,15.0,8.0,10.0,11.0,20.0,10.0,14.0,1.0,6.0,11.0,10.0,10.0,6.0,7.0,9.0,8.0,4.0,3.0,2.0,6.0,7.0,3.0,3.0,5.0,2.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
E01004075,Southwark ,1849,29.0,51.0,16.0,41.0,41.0,35.0,30.0,27.0,39.0,29.0,26.0,28.0,33.0,23.0,28.0,29.0,27.0,21.0,26.0,6.0,5.0,9.0,11.0,11.0,13.0,12.0,13.0,16.0,14.0,16.0,12.0,9.0,22.0,22.0,14.0,29.0,32.0,27.0,30.0,32.0,35.0,41.0,30.0,35.0,38.0,32.0,46.0,41.0,28.0,30.0,27.0,39.0,22.0,23.0,35.0,20.0,25.0,18.0,13.0,17.0,20.0,14.0,19.0,13.0,22.0,12.0,10.0,20.0,9.0,14.0,15.0,12.0,13.0,12.0,10.0,7.0,6.0,12.0,4.0,11.0,11.0,7.0,6.0,5.0,3.0,7.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
E01004076,Sutton ,1487,14.0,27.0,21.0,24.0,22.0,16.0,26.0,18.0,14.0,20.0,28.0,20.0,20.0,24.0,18.0,18.0,27.0,13.0,15.0,10.0,17.0,8.0,15.0,13.0,9.0,23.0,20.0,15.0,23.0,34.0,29.0,16.0,39.0,11.0,28.0,19.0,17.0,19.0,29.0,20.0,30.0,21.0,41.0,18.0,25.0,27.0,34.0,25.0,21.0,20.0,16.0,26.0,13.0,28.0,15.0,18.0,15.0,17.0,7.0,12.0,19.0,18.0,14.0,16.0,10.0,9.0,12.0,14.0,13.0,6.0,5.0,9.0,9.0,8.0,8.0,10.0,8.0,3.0,7.0,3.0,6.0,9.0,6.0,5.0,6.0,2.0,5.0,7.0,5.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004077,Sutton ,1560,19.0,17.0,21.0,20.0,17.0,27.0,19.0,19.0,12.0,14.0,21.0,24.0,20.0,16.0,20.0,25.0,20.0,35.0,14.0,19.0,16.0,22.0,11.0,17.0,15.0,11.0,24.0,24.0,11.0,19.0,25.0,16.0,16.0,20.0,19.0,20.0,16.0,12.0,19.0,26.0,21.0,26.0,23.0,34.0,25.0,22.0,31.0,29.0,25.0,20.0,19.0,15.0,20.0,19.0,22.0,19.0,22.0,31.0,21.0,10.0,28.0,18.0,24.0,21.0,22.0,15.0,14.0,16.0,20.0,15.0,9.0,10.0,6.0,10.0,7.0,17.0,6.0,3.0,14.0,4.0,8.0,7.0,12.0,7.0,9.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
E01004078,Sutton ,1617,32.0,27.0,30.0,16.0,33.0,21.0,14.0,26.0,17.0,16.0,19.0,21.0,17.0,23.0,21.0,21.0,21.0,20.0,22.0,15.0,17.0,12.0,13.0,22.0,18.0,16.0,25.0,27.0,32.0,33.0,22.0,28.0,28.0,28.0,26.0,28.0,35.0,33.0,27.0,35.0,39.0,20.0,21.0,24.0,29.0,28.0,25.0,22.0,26.0,25.0,19.0,15.0,23.0,21.0,21.0,15.0,21.0,21.0,8.0,12.0,13.0,11.0,10.0,20.0,19.0,6.0,7.0,13.0,8.0,4.0,13.0,12.0,10.0,9.0,9.0,9.0,8.0,6.0,7.0,9.0,6.0,6.0,3.0,3.0,6.0,6.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
E01004079,Sutton ,1399,8.0,14.0,9.0,13.0,18.0,13.0,11.0,18.0,21.0,21.0,15.0,27.0,25.0,24.0,27.0,14.0,26.0,23.0,17.0,19.0,11.0,9.0,15.0,22.0,12.0,10.0,5.0,11.0,14.0,11.0,15.0,4.0,5.0,8.0,18.0,7.0,19.0,14.0,20.0,18.0,14.0,23.0,16.0,28.0,37.0,22.0,30.0,33.0,18.0,25.0,26.0,27.0,31.0,27.0,30.0,25.0,22.0,23.0,22.0,19.0,25.0,13.0,15.0,18.0,24.0,11.0,15.0,12.0,11.0,14.0,10.0,18.0,4.0,12.0,12.0,6.0,4.0,3.0,7.0,12.0,5.0,4.0,6.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
E01004080,Sutton ,1332,6.0,6.0,15.0,16.0,14.0,15.0,12.0,16.0,11.0,15.0,17.0,21.0,19.0,19.0,16.0,16.0,22.0,20.0,17.0,20.0,15.0,10.0,10.0,22.0,10.0,14.0,12.0,15.0,10.0,13.0,13.0,14.0,14.0,12.0,10.0,13.0,14.0,17.0,13.0,25.0,26.0,18.0,18.0,14.0,23.0,28.0,26.0,28.0,17.0,15.0,13.0,15.0,21.0,20.0,21.0,18.0,20.0,23.0,19.0,20.0,27.0,17.0,21.0,30.0,19.0,18.0,10.0,16.0,16.0,9.0,6.0,7.0,13.0,9.0,6.0,9.0,16.0,10.0,9.0,14.0,10.0,7.0,3.0,7.0,4.0,5.0,5.0,3.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
E01004081,Sutton ,1507,33.0,19.0,27.0,26.0,28.0,24.0,17.0,24.0,19.0,21.0,25.0,18.0,22.0,21.0,11.0,15.0,12.0,14.0,18.0,10.0,13.0,12.0,10.0,21.0,14.0,16.0,19.0,17.0,16.0,17.0,21.0,32.0,26.0,22.0,28.0,20.0,36.0,31.0,28.0,32.0,26.0,32.0,32.0,35.0,22.0,20.0,32.0,28.0,23.0,25.0,16.0,17.0,16.0,16.0,11.0,16.0,18.0,16.0,16.0,8.0,11.0,10.0,18.0,15.0,13.0,13.0,9.0,13.0,8.0,6.0,7.0,3.0,11.0,13.0,10.0,12.0,4.0,7.0,12.0,9.0,4.0,4.0,3.0,7.0,2.0,3.0,7.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E01004082,Sutton ,1407,13.0,15.0,18.0,17.0,16.0,18.0,9.0,11.0,15.0,16.0,24.0,15.0,17.0,28.0,22.0,22.0,28.0,26.0,19.0,12.0,20.0,10.0,21.0,20.0,16.0,20.0,15.0,15.0,17.0,10.0,22.0,13.0,16.0,10.0,18.0,16.0,21.0,22.0,13.0,22.0,21.0,18.0,18.0,22.0,24.0,25.0,25.0,27.0,33.0,24.0,25.0,24.0,24.0,21.0,21.0,16.0,25.0,25.0,11.0,9.0,15.0,14.0,16.0,21.0,20.0,10.0,11.0,13.0,8.0,4.0,10.0,9.0,9.0,12.0,13.0,6.0,10.0,7.0,5.0,10.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
E01004083,Sutton ,1420,22.0,20.0,21.0,19.0,14.0,25.0,26.0,17.0,22.0,27.0,19.0,20.0,34.0,25.0,19.0,20.0,29.0,19.0,23.0,17.0,23.0,16.0,21.0,22.0,13.0,24.0,24.0,16.0,15.0,15.0,22.0,20.0,14.0,24.0,18.0,15.0,28.0,25.0,28.0,13.0,26.0,19.0,28.0,26.0,13.0,19.0,18.0,28.0,22.0,19.0,11.0,13.0,17.0,20.0,18.0,11.0,13.0,12.0,10.0,13.0,23.0,13.0,11.0,16.0,17.0,18.0,12.0,6.0,12.0,15.0,10.0,8.0,10.0,3.0,8.0,3.0,5.0,1.0,4.0,4.0,6.0,1.0,4.0,3.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E01004084,Sutton ,1462,3.0,9.0,7.0,13.0,9.0,9.0,8.0,10.0,17.0,11.0,27.0,18.0,17.0,26.0,21.0,29.0,26.0,23.0,25.0,11.0,15.0,21.0,20.0,24.0,19.0,19.0,16.0,13.0,13.0,4.0,8.0,2.0,6.0,6.0,12.0,9.0,9.0,5.0,13.0,15.0,11.0,19.0,15.0,24.0,24.0,23.0,29.0,29.0,22.0,24.0,31.0,24.0,27.0,18.0,19.0,33.0,32.0,27.0,35.0,14.0,29.0,19.0,25.0,20.0,32.0,17.0,21.0,15.0,14.0,13.0,13.0,16.0,13.0,11.0,19.0,12.0,8.0,14.0,9.0,10.0,16.0,7.0,10.0,9.0,8.0,5.0,5.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
